id	comment	country_code	longitude	latitude	name_de	name_fr	synonymous
10204			178.4419	-18.1416			Suva
10205			9.393072	47.45867			Kronbühl
10206			8.20495	47.2664			Beinwil am See
10207	Vgl. dodis.ch/34540		123	35			Chinesisches Meer
10208			18.80762	37.78848			Ionisches Meer, Mer Ionienne, Mar Ionio
10209			19.485	40.465			Vlora, Vlorë, Avlóna, Valona, Avlonya, Avlona
10210			20.777807	40.61408			Korça, Korçë, Korytsá, Corizza, Curceaua
10211			19.503256	42.069298			Shkodra, Shkodër, Skadar, Skutari, Scutari
10212			20.086655	41.11023			Elbasan, Elbasani
10213			19.633333	40.533333			Selenica
10214			19.666668	41.07611			Rrogozhina, Rrogozhinë, Rogozhina
10215			19.56276	41.184452			Kavaja, Kavajë
10216			20.54836	41.071484			Përrenjas, Përrenjasi, Prrenjas, Prrenjasi, Prenjas
10217			20.688408	41.02364			Ohridsko Ezero, Ohridsee, Ochridsee, Liqeni i Ohrit, Lake Ohrid, Ohridsko jezero
10218			7.06424	47.05091			Le Landeron, Landern
10219			7.503712	47.215927			Bellach (SO)
10220			8.377078	47.504444			Niederweningen (ZH)
10221			6.12559	46.21016			Châtelaine
10222			8.917	45.92277			Morcote
10223			-0.749444	51.274444			Farnborough, Hampshire
10224			-0.335109	45.03625			Antiochia, Antioche
10225	Dorf in Kuba		-70.68271	-18.15498			Sama, Boca de Sama
10226	vgl. dodis.ch/34186						norddeutsche Ebene
10227			-86.9023	32.31823			Alabama
10228			25.799171	71.16546			Nordkap, Cap Nord, Capo Nord
10229	Decazeville, Stadt in Mittelfrankreich, nordöstl. von Toulouse.		2.25183	44.560318			Decazeville
10230	"Französische Gemeinde, im Département Calvados in der Region Basse-Normandie.

vgl. dodis.ch/34190"		-0.70314	49.276436			Bayeux
10231			18.684887	53.453644			Weichsel, Vistule, Vistola, Vistula River
10232							Ligne Curzon, Curzon-Linie, Curzon Line, Linea Curzon
10233			48.95	-12.8			Bobosakoa
10234			47.816666	-22.816668			Farafangana
10235			16.77756	47.865044			Neusiedler See, Neusiedlersee, Lac de Neusiedl, Lake Neusiedl, Lago di Neusiedl
10236			6.388988	46.493767			Aubonne
10237							Salgau / D
10238			3.00349	48.26568			Aunoy
10239			-115.775986	32.793266			Vereinigte Staaten/Südstaaten, Vereinigte Staaten/Dixieland, États-Unis/Sud des États-Unis, USA/Southern United States, Stati Uniti d'America/Stati Uniti d'America meridionali
10240							Golfstaaten, Pays du Golfe, Stati del Golfo
10241			34.888077	31.951014			Lod
10242			55.3	25.2			Abu Dhabi (Emirat), Abu Dhabi (émirat), Abu Dhabi (emirato)
10243			55.3	25.2			Dubai (Emirat), Dubai (émirat), Dubai (emirato)
10244			55.4796	25.3995			Ajman (Emirat), Ajman (émirat), Ajman (emirato), Adschman, Adjman
10245	Emirat		56.35257	25.117388			Fujairah, Fudschaira, Fujaïrah, Fujaira, Foudjaïra, Fujeira
10246	Emirat		55.71339	25.520483			Umm al-Quwain, Umm al-Qaiwain, Umm al-Qiwain, Oumm al Qaïwaïn, Umm al-Qaywayn
10247	Emirat		55.9762	25.800694			Ras al-Khaimah, Ra's al-Chaima, Ras el Khaïmah, Ra'sal-Khaymah, Ras-el-Khaïma
10248			51.533333	25.286667			Doha
10249			50.583332	26.216667			Manama
10250	Oase in Abu Dhabi.		35.89418	31.972519			Buhraini
10251			55.032803	25.879711			Abu Musa
10252	Inseln im Persischen Golf.		55.22333	26.2475			Tunb-Inseln, Iles Tunb, Isole Tunb, Grosse und Kleine Tunb, Grande Tunb et Petite Tunb, Grande Tunb e Piccola Tunb, Greater and Lesser Tunbs, Greater an Lesser Tumb
10253			50.79222	25.419443			Dukhan
10254			51.61	25.18			Al-Wakra, Al Wakrah, Waqra
10255			51.55	24.98			Mesaieed, Umm Sa'id, Umm Said
10256			6.162274	46.28408			Versoix
10257			9.115223	46.753643			Obersaxen
10258	Halbinsel in Fennoskandinavien		18.63847	52.19986			Kola
10259			33.391785	47.910484			Kriwoi Rog
10260	Fleuve important du Nord de l'Inde.		83.01621	27.38491			Gange
10261	"Herrenhaus im Londoner Stadtteil St. James's

vgl. dodis.ch/34198"		-0.139167	51.503889			Lancaster House
10262			123.79646	35.494278			Gelbes Meer, Mer Jaune, Mar Giallo, Yellow Sea
10263			4.07	48.2			Champagne
10264			8.45472	46.4603			San Giacomo (Pass), San Giacomo (col), Passo di San Giacomo
10265							Koalak
10266							Mittelitalien, Centre de l'Italie, Italia centrale
10267			-14.845462	16.194963			Senegal (Fluss), Sénégal (fleuve), Senegal (fiume)
10268			8.4379	47.4825			Regensberg
10269			6.01933	46.17402			Cartigny (GE)
10270							Accords de Camp David, Camp-David-Abkommen, Camp-David-Verhandlungen
10271			34.1663	44.495205			Conférence de Yalta, Konferenz von Jalta, Krim-Konferenz
10272							Paris (conférence au sommet de 1960), Paris (Gipfelkonferenz, 1960)
10273			36.816667	-1.283333			Nairobi (Conférence de l'UNESCO, 1976)
10274			13.543692	19.064318	Sahelzone		Sahel
10275	cf. dodis.ch/34219		6.14784	46.203477			Place du Molard, Genève
10276	Ville d'Andalousie.		-2.463714	36.834045			Almeria
10277			65.09578	28.490734			Béloutchistan, Belutschistan
10278							Grèce antique, Antikes Griechenland
10279			157.3062	73.770195			Ostsiberien, Sibérie orientale, Sibérie de l'Est
10280	"Uferstraße im 7. Arrondissement in Paris

vgl. dodis.ch/35117"		2.310991	48.862423			Quai d'Orsay
10281	"Naval Support Facility Thurmont, Erholungsanlage für den amtierenden Präsidenten der Vereinigten Staaten in Catoctin Mountain, Frederick County, Maryland, USA. Inoffiziell Presidential Retreat ""Camp David"". Oft auch als Ort für formelle und informelle Gespräche zwischen den USA und Regierungschefs anderer Staaten genutzt.

vgl. dodis.ch/35117"		-77.4659	39.647537			Camp David
10282			-86.851524	21.161907			Cancún, Cancun
10283	Complexe de bâtiments à Washington.		-77.055413	38.89884			Watergate
10284			48.180916	30.398567			Schatt al-Arab (DOUBLETTE!)
10285			6.028607	46.192941			Verbois
10286			127.50074	50.252026			Aigun, Aihui
10287							Atlantique Sud, Sud de l'Atlantique, Südatlantik
10289			-76.70746	37.270702			Williamsburg (Virginia)
10290			84.85076	26.983538			Ostnepal, Népal de l'Est
10291			85.9827	27.3519			Tamba Kosi (Nepal)
10292	Siège de la SATA au Népal.						
10293	Siège du gouvernement népalais à Katmandou.		85.32526	27.695345			Singha Durbar
10294			85.35	27.76667			Khadkagaon (Népal)
10295			85.362439	27.724423			Taragaon (Katmandou)
10296							Kokana (Népal)
10297			85.29	27.64			Siklis (Népal)
10298	Ville du Népal.		83.83	28.35			Lumle
10299	Rivière qui passe au Népal et en Inde.		87.78333	25.9			Kankai River, Kankai Mai
10300			12.300581	46.272358			Longarone
10301			104.4861	10.38122			Ha Tien
10302							Ihe (Nigeria)
10303			9.513066	46.472607			Avers, Aversertal, Avras, Val d'Avras
10304			9.198581	46.53038			Hinterrhein, Rain Posteriur
10305			-138.90013	-21.83086			Mururoa
10306			18.262524	49.820923			Ostrava, Ostrau
10307			15.895205	43.73502			Sibenik
10308			15.681052	44.19987			Obrovac
10309			15.231365	44.11937			Zadar
10310			17.812754	43.342274			Mostar
10311			16.336607	46.305744			Varazdin
10312	Durchbruchstal an der Donau, Nahe der serbisch-rumänischen Grenze.		22.529722	44.671111			Eisernes Tor
10313			90.4336	27.514162			Vallée du Paro (Bhoutan), Parotal (Bhutan), Paro Valley (Bhutan)
10314			89.63929	27.472792			Vallée de Thimpu (Bhoutan), Vallée de Thimphu (Bhoutan), Thimphutal (Bhutan), Thimputal (Bhutan)
10315			89.39379	26.860292			Puntsholing (Bhoutan), Phuntsholing (Bhoutan)
10316			89.89962	27.487902			Wangdiphodrang (Bhoutan), Wandiphodrang (Bhoutan), Wangdiphodrang (Bhutan), Wandiphodrang (Bhutan)
10317							Gogona (Bhoutan), Gogona (Bhutan)
10318			89.03012	26.791454			Ostbhutan, Bhoutan de l'Est
10319			90.48799	26.937304			Sarbhang (Bhutan), Sarpang (Bhutan), Sarbhang (Bhoutan), Sarpang (Bhoutan)
10320			90.186966	27.032207			Chirang (Bhutan), Chirang (Bhoutan)
10321			90.48778	26.86833			Hatisar (Bhutan), Hatisar (Bhoutan)
10322			91.552345	27.3325			Tashigang (Bhoutan), Tashigang (Bhutan)
10323							Samdrup (Bhoutan), Samdrup (Bhutan)
10324			29.391811	38.9908			Gediz (Türkei), Gediz (Turquie)
10325			89.63929	27.472792	Thimphu (Bhutan)	Thimphu (Bhoutan)	
10326			7.613918	47.518795			Münchenstein
10327			77.80052	22.769003			Indischer Subkontinent, Sous-continent indien, Subcontinent indien
10328	Indian state.		78.65689	11.127123			Tamil Nadu
10329			80.22376	12.787359			Kelambakkam (Inde)
10330			15.548658	10.918354			Guelendeng (Tchad)
10331							Pungwe (Congo)
10332			31.231157	30.063133			Boulaq (Egypte), Bulaq (Aegypten), Boulac (Egypte)
10333			-7.55	7.4			Man (Côte d'Ivoire)
10334			72.83991	34.142006			Tarbela (Pakistan)
10335							Nouvelle-Guinée allemande, Deutsch-Neuguinea
10336	Lac artificel au Mozambique.		32.83333	-15.56667			Cahora Bassa, Cabora Bassa
10337			83.80487	28.019682			Hyangja (Nepal)
10338			84.12401	28.394857			Népal de l'Ouest, Westnepal
10339			2.6	6.516667			Ouando (Dahomey)
10340			9.08962	47.381077			Ganterschwil SG
10341			8.984153	45.93672			Rovio TI
10342			27.590279	47.156944			Jassy
10343			15.804956	48.108078			Noé
10344			1.316943	43.32813			Récébédou
10345			1.379484	43.558407			Portet-Saint-Simon, Portet-St.Simon
10346			23.63747	51.477177			Sobibor
10347			22.025835	52.658844			Treblinka
10348			51.281214	11.834328			Horn von Afrika, La Corne de l'Afrique, Corno d'Africa
10349			69.183333	29.4			Westpakistan, Pakistan occidental
10350			87.85497	22.986757			Westbengalen, Bengale occidental
10351			73.07911	31.418715			Lyallpur (Pakistan)
10352			18.384167	9.146111			Fort Archambault (-1972), Fort-Archambault (-1972), Sarh (1972-)
10353			15.876004	8.759676			Cameroun occidental
10354	Buea ist eine Stadt im Westen Kameruns		9.233333	4.166667			Buea
10355			-49.266667	-16.666667			Goiania
10357			77.31779	28.408913			Faridabad
10358			52.891567	29.935524			Persepolis, Persépolis, Persepoli
10359			6.138765	46.222749			Place des Nations, Genève
10360			-135	-82.862755			Antarktis, Antarctique
10362			8.28874	46.928047			Unterwalden, Unterwald, Untervaldo
10363			10.240386	-0.701546		Lambaréné	Lambarene
10364			143	51			Sachalin, Sakhaline, Sakhalin
10365			91.28678	23.831457			Agartala
10366			91.98815	23.940847			Tripura
10367			8.1284	47.4045			Aargau/Rupperswil
10368			71.58049	34.014977			Peshawar (Pakistan)
10369			-79.0193	35.759575			North Carolina, Caroline du Nord, Carolina del Nord
10370			-81.16373	33.836082			South Carolina, Caroline du Sud, Carolina del Sud
10371			7.173361	47.22782			Orange (Bezirk)
10372	Vgl. dodis.ch		8.518338	47.47515			Oberglatt (Camp) - Camp de travail pour prisonniers de guerre évadés yougoslaves, Oberglatt (Lager), Oberglatt (Campo)
10373							
10374			-63.068615	18.220554			Anguilla
10375			-62.187366	16.742498			Montserrat
10376			7.4915	46.90777			Belpmoos
10377			87.53959	13.531665			Golf von Bengalen, Golfe du Bengale, Golfo del Bengala
10378			-72.73407	45.40323			Granby (Québec)
10379			35.857155	32.54544			Irbid
10380			8.345583	47.083317			Ebikon
10381			8.521823	47.06327			Arth SZ
10382	in Kumta, Karnataka, India		74.94718	15.075498			Siddanabavi (India), Siddhanabhavi
10383			-84.352527	46.52375			Sault Ste. Marie (Ontario)
10384			-92.83696	49.780094			Dryden (Ontario)
10385			-81.01	46.49			Sudbury (Ontario), Greater Sudbury, Grand-Sudbury
10386			-83.03636	42.314938			Windsor (Ontario)
10387			-81.24318	42.98695			London (Ontario)
10388			-113.49093	53.544388			Edmonton (Alberta)
10389			-116.5765	53.93327			Alberta, Provinz Alberta
10390			-86	50			Ontario (Canada)
10391			-75.71336	45.42873			Hull (Canada)
10393			-63.416813	46.51071			Prince Edward Island (Kanada)
10394	In Nova Scotia (Kanada)		-63.57156	44.64787			Halifax
10395	Banlieue de Dakar		-17.39557	14.7558			Dagoudane-Pikine (Dakar), Dagoudane-Piktine (Dakar)
10396	Banlieue de Dakar		-17.430834	14.770833			Cambérène (Dakar), Cambéréne (Dakar), Camberene (Dakar)
10397			-16.9	14.766667			Thiès, Sénegal/Thiès, Senegal/Thiès
10398			-16.266666	12.583333			Ziguinchor, Sénégal/Ziguinchor, Senegal/Ziguinchor
10399			-17.398928	14.66786			Gorée, Gorea, Goree
10400			7.797769	46.385975			Lötschental, Loetschental
10401			13.225952	-1.560742			Moanda
10402			13.583333	-1.633333			Franceville (Gabon)
10403			119.5789	-4.94695			Maros (Indonesia)
10404			66.92368	48.019573			Kasachstan, Qasaqstan, Kazakhstan, Kazachstan
10405	Hauterive est une commune suisse du canton de Neuchâtel, située dans le district de Neuchâtel.		6.97737	47.01368			Hauterive, Hauterive NE
10406			89.380516	22.798277			Gangesdelta, Delta du Gange
10407	Insel in Bangladesch		85.91768	22.749659			Hatia, Hatiya
10408	Stadt in Bangladesch		90.5	23.616667			Narayanganj
10409			73.21972	35.630554			Rai Shahi
10410	Stadt im Südosten Bangladeschs.		91.2	23.45			Kumilla
10411	"Thailand In Miniature

cf. dodis.ch/35602"						Timland (Thailand)
10412			116.115776	5.976474			Kota Kinabalu (Malaysia), Kota Kinabalu (Malasie), Kota Kinabalu
10413			118.05705	5.84561			Sandakan (Malaysia), Sandakan (Malaisie), Sandakan
10414			117.91479	4.282457			Tawau (Malaysia), Tawau (Malaisie), Tawalu
10415			101.97577	4.210484			Tinangol (Malaysia), Tinangol (Malaisie), Tinangol
10416			110.34422	1.530976			Kuching (Malaysia), Kuching (Malaisie), Kuching, Kucing
10417			115.4274	4.82114			Lawas (Malaysia), Lawas (Malaisie), Lawas
10418			99.5451	4.66259			Malakka-Strasse, Détroit de Malacca, Stretto di Malacca, Strait of Malacca
10419			105.88583	-5.920556			Sunda-Strasse, Détroit de la Sonde, Sunda Strait, Stretto della Sonda
10420			101.65	3.0833			Petaling Jaya, Petaling Jaya (Malaysia), Petaling Jaya (Malaisie), Petaling Jaya (Selangor, Malaysia)
10421			103.754715	1.46343			Johore Bahu, Johore Bahu (Malaysia), Johore Bahu (Malaisie)
10422			6.88975	47.0562			Fontainemelon
10423			-55.900875	-27.362137			Posadas
10424			-60.69946	-31.63239			Santa Fe (Argentina), Santa Fe (Provinz)
10425			-59.504684	-33.808876			Baradero (Provinz Buenos Aires)
10426			-55.12033	-27.48678			Obera, Oberá
10427							Samambay
10428			-55.40957	-27.14138			Santo Pipo, Santo Pipó
10429			-60.517376	-31.824707			Oro Verde
10430			-55.025204	-26.810125			Puerto Rico (Provinz Misiones)
10431			-55.052532	-26.970402			Ruiz de Montoya
10432			-54.582222	-26.409167			Eldorado
10433			-54.65	-26.016667			Puerto Esperanza, Esperanza
10434			-54.11316	-26.63086			San Pedro (Misiones)
10435			-54.766045	-26.566765			Monte Carlo (Misiones)
10436			-55.05	-27			Línea Cuchilla (Misiones)
10437			-55.285683	-27.087852			Hypólito Irigoyen (Misiones)
10438							Naganguazú (Misiones)
10439			6.960279	50.93753			Colonia Polana (Misiones)
10440			-55.22707	-27.043198			Jardín América (Misiones)
10441			-55.06666	-26.93333			Capiovi (Misiones), Capiovy
10442			-54.65	-27.033333			Colonia Dos de Mayo (Misiones)
10443			-54.89644	-27.09747			Aristobulo de Valle (Misiones), Aristobulo del Valle
10444			-55.160137	-27.523972			Guarani (Misiones), Guaraní
10445			-55	-27.46667			Campo Ramón (Misiones), Campo Ramon
10446			-55.32385	-27.604435			Leandro N. Alem (Misiones)
10447			-55.40305	-27.510628			Almafuerte (Misiones)
10448			-55.13333	-26.95			Puerto Mineral (Misiones)
10449			-66.86999	-54.992256			Beagle-Kanal, Canal-Beagle, Canale-Beagle
10450			-67.5	-45.86792			Comodore Rivadavia (Argentina)
10451			-59.84107	-37.20173			Buenos Aires (Provinz)
10452			27.94174	-25.79832			Pelindaba, Valindaba
10453			-71.8667	-43.1833			Futaleufú (Argentina)
10454			-65.354904	-41.607693			Sierra Grande (Argentina)
10455			8.958297	46.011032	Italienische Schweiz	Suisse italienne	Svizzera italiana
10456			10.124708	46.258934			Italienischbünden, Grigioni Italiano
10457			9.18835	46.30117			Misox, Mesolcina
10458			9.115326	46.25141			Calanca (Val), Calanca (Tal)
10459			10.0266	46.4107			Bernina Pass, Passo del Bernina
10460			8.94043	46.73534			Somvixer Rhein, Reno di Somvix
10461			9.40769	46.82366			Vorderrhein, Reno Anteriore
10462			33.022617	34.70713			Limassol (Zypern), Limassol (Chypre), Limisso (Cipro)
10463			10.333333	52.15			Salzgitter, Salzgitter (Deutschland)
10464	Namensgebend ist die Ortschaft Schellenberg dodis.ch/G5955.		9.548058	47.233			Grafschaft Schellenberg, Herrschaft Schellenberg
10465			2.89767	50.763855			Mesen (Belgien), Messines (Belgique)
10466			18.435665	-34.193764			Simon's Town, Simonstown
10467			7.79802	47.165			Madiswil
10468			6.731936	46.538343			Savigny
10469			-17.46068	14.67745			Soumbédioune, Soumbédioume
10470			24.15207	45.792786			Sibiu, Hermannstadt, Nagyszeben
10471			39.7	47.233334			Rostov na Donu, Rostow am Don, Rostov-sur-le-Don, Rostov sul Don, Rostov
10472			39.20888	51.675495			Voronez, Woronesch, Voronej, Voronez, Voroniej
10473			7.721112	47.217777			Graben, Graben (Kanton Bern)
10474			9.53853	47.29452			Rüthi
10475			101.6	56.11667			Bratsk
10476			29.9	59.88333			Peterhof (St. Petersburg), Peterhof (Saint-Pétersbourg), Petergof, Petrodvorec, Petrodvoretz
10477			37.6173	55.755825			Roter Platz (Moskau), Place Rouge (Moscou), Piazza Rossa (Mosca), Krasnaja Ploscad' (Moskva)
10478			14.768096	40.68244			Salerno, Salerne
10479	"cf. dodis.ch/36818

Municipalité en Colombie"		-73.36667	4.883333			Chivor
10480			7.50269	47.01882			Schönbühl
10481			22.2298	50.06824			Lancut (Polen)
10482			16.346378	39.308773			Calabria, Calabre, Kalabrien
10483			21.111628	52.156128			Warschau-Wilanów, Varsovie-Willanow, Varsovia-Willanow, Villanova, Wilanów Warszawa, Warschau-Wilanow
10484	"cf. dodis.ch/36851

Stadt in Kolumbien"		-75.53358	10.41373			Cartagena, Cartagena de Indias
10485	"cf. dodis.ch/35773

Stadt in England"		-0.643582	52.912525			Grantham
10486	"cf. dodis.ch/35773

Ortschaft im Thurgau"		9.05287	47.60004			Engwang
10487	cf. dodis.ch/35773		6.11869	46.19045			Lancy, Petit-Lancy, Grande-Lancy
10488	cf. dodis.ch/35792		-78.65689	37.431572			Virginia (USA), VA
10489	"cf. dodis.ch/35792

Stadt in den USA"		-77.04692	38.804836			Alexandria (VA)
10490			7.693469	47.312943			Balsthal
10491	"cf. dodis.ch/36807

Stadt in Bayern"		11.243008	48.17394			Fürstenfeldbruck
10492			9.652175	3.559338			Sanaga (Fluss), Sanaga (Rivière), Sanaga (Fiume)
10493							Okumé (Gabun)
10494			11.949072	-0.093632			Booué (Gabun)
10495	"cf. dodis.ch/35573

Stadt in der BRD"		11.263063	48.56264			Schrobenhausen
10496	"cf. dodis.ch/36107

Stadt in China"		108.36655	22.817001			Nanning
10497			121.024445	14.554729			Makati (Philippinen), Makati
10498			32.63333	-18.966667			Umtali (Rhodésie), Mutare (Zimbabwe)
10499			9.04245	47.412537			Kirchberg (SG)
10500	"cf. dodis.ch/3611

Stadt in Südvietnam"		108.20216	16.054407			Da-Nang
10501	"cf. dodis.ch/36111

Hafenstadt in Vietnam"		106.738447	10.709371			Phu-My
10502	"cf. dodis.ch/36129

Dorf in Vietnam / Schlacht bei Dak-To 1967"		107.816925	14.661348			Dak To, Dak-To
10503	"cf. dodis.ch/36129

Ortschaft in Vietnam"		107.9	14.6			Kon Horing, Kon-Horing
10504	cf. dodis.ch/36129		108	13.98333			Plei Cu, Pleiku, Plei Ku
10505	cf. dodis.ch/36150		1.426558	38.90854			Ibiza
10506	Ruisseau à la frontière italo-suisse dans les Grisons.		10.22602	46.59018			Acqua del Gallo
10507	Ruisseau à la frontière italo-suisse dans les Grisons.		10.228998	46.630775			Ova Chaschabella, Ova Chachabella (écrit par erreur)
10508			8.48208	46.9637			Beckenried
10509	"cf. dodis.ch/35892

Grenzübergang Pakistan-Indien"		31.186995	30.452177			Wagah
10510			8.66567	47.17554			Hütten, Hütten ZH
10511			8.43874	47.4392			Dällikon
10512			8.199194	47.57653			Hettenschwil
10513			8.185794	47.546608			Mandach
10514			8.016286	46.622074			Eiger-Nordwand, Face nord de l'Eiger, Parete nord dell'Eiger, Eigernordwand
10515			9.035961	45.62425			Saronno
10516			-149.883333	61.216667			Anchorage
10517			6.926221	47.126408			Renan (BE)
10518			23	-18			Caprivi Strip, Caprivizipfel, Caprivi-Zipfel, Bande de Caprivi
10519			136.50859	34.73028			Mie (Provinz)
10520							Pays non-alignés, Nichtalliierte Staaten, Blockfreie Staaten, Bündnisfreie Staaten, Pays non-engagés, Pays neutralistes, Neutralistische Staaten
10521			-78.437131	-0.684067			Sierra (Bolivien), Sierra (Bolivie), Sierra (Bolivia)
10522			-78.38707	-1.08623			Pisayambo (Ecuador)
10523			29.717588	-1.31044			Cyanika
10524			29.95	-1.633333			Mutara (Rwanda)
10525			10.416667	5.466667			Baffoussam (Cameroun)
10526			84.43827	28.373203			Gandaki (Nepal), Gandak
10527	Gebiet im Südtirol		11.704722	46.56			Val Gardena, Grödnertal, Gröden
10528	Teilgebirge der Karpaten, Slowakei & Polen		20.133333	49.166668			Hohe Tatra, Hauts-Tatras, Vysoké Tatry, Tatry Wysokie
10529	Amerikanischer Stützpunkt, ursprünglich durch italienische Luftwaffe gebaut und unter dem Namen Mellaha Air Base bekannt. Heute: Mitiga International Airport.		13.275945	32.893585			Wheelus Air Base (Libya), Stützpunkt Wheelus (Libyen), Base de Wheelus (Libye)
10530			7.278015	46.874725			Flamatt
10531	cf. dodis.ch/36972		9.133712	47.663795			Gottlieben (TG)
10532			4.0203	44.0503			Boisset-et-Gaujac
10533	cf. dodis.ch/35979		-43.933333	-19.916667			Belo Horizonte
10534	"cf. dodis.ch/35979

Gemeinde in Brasilien"		-51.366413	-23.310596			Rolândia, Rolandia
10535	"cf. dodis.ch/35979

Ville en Brésil"		-49.071384	-26.915998			Blumenau
10536	"cf. dodis.ch/35981

Bundesstaat in Brasilien"		-45.274414	-4.96095			Maranhão, Maranhao
10537	"cf. dodis.ch/35981

Stadt in Brasilien"		-44.266667	-2.516667			São Luiz, Sao Luz
10538	Stadt in Brasilien		-36.496895	-8.882855			Garanhuns
10539	"cf. dodis.ch/35986

Brasilianische Gemeinde"		-50.547432	-18.99649			São Simão, Sao Simao
10540	"cf. dodis.ch/35986

Fluss in Brasilien"		-46.24591	-19.18661			Rio Paranaíba, Rio Paranaiba, Parainaba
10541	"cf. dodis.ch/35986

Staat in Brasilien"		-44.55503	-18.512178			Minas Gerais
10542	Ägypten		33.803276	31.132093			al-Arish, al Arish, el-Arish, el Arish, al-Arisch, al Arisch, el-Arisch, el Arisch, el-Arich, el Arich
10543			15.616667	50.766666			Riesengebirge, Monts des Géants, Monti dei Giganti, Krkonose, Karkonosze, Monts Géants
10544	Ägypten		31.290007	29.939279			Tura, Tourah
10545			7.63571	46.3164			Loeche-Ville VS
10546	Gemeinde im Kanton Waadt		6.685054	46.50633			Lutry
10547	Gemeinde im Kanton Wallis		7.63571	46.3164			Leuk
10548	Stadtteil des Bezirks Schemiran im Nordosten von Teheran		51.475597	35.812767			Niavaran
10549							Kamilyé
10550	"cf. dods.ch/36771

South Carolina"		-80.02926	32.78851			Charleston (Port)
10551	"cf. dods.ch/36771

North Carolina"		-77.911944	34.223056			Wilmington
10552			-2.627691	53.96901			Lancashire
10553	"cf. dods.ch/36771

Bahamas"		-77.404167	25.031944			New Providence
10554	"cf. dods.ch/36771

Teil Bahamas"		-78.52065	26.659447			Grand Bahama (Île)
10555	"cf. dods.ch/36771

Bahamas"		-78.7	26.533333			Freeport
10556			-81.2546	19.3133			Cayman Islands, Îles Caïmans, Kaimaninseln
10557	cf. dods.ch/36771		-71.79793	21.694025			Turks and Caicos Islands, Turks und Caicosinseln, Îles Turques-et-Caïques
10558	cf. dodis.ch/36774		-84.763275	34.82508			Eton
10559	"cf. dodis.ch/36774

GB"		-1.316667	51.063056			Winchester
10560	cf. dodis.ch/36774		-3.783712	52.13066			Wales, Pays de Galles, Galles, Cymru
10561			8.227225	47.29601			Meisterschwanden AG
10562			17.55	8.91			Koumra
10563			1.078909	51.28023			Canterbury
10564	Irland		-7.995409	54.866116			Donegal
10565	Irland		-6.968313	54.249203			Monaghan
10566	Irland		-7.362941	53.990604			Cavan
10567	Irland		-7.712502	54.45135			Fermanagh
10568	Irland		-100.23758	40.12002			Tyrone
10569	Irland		-3.612772	51.45455			Southern Down
10570			7.474969	46.28816			Chermignon (VS)
10571			8.34938	47.12206			Inwil (LU)
10572			8.643736	47.26939			Meilen ZH
10573	Région de l'Ouganda		12.118444	54.982666			Lango
10574			29.881521	-1.656166			Norduganda, Nord-Uganda, Nord de l'Ouganda
10575			30.6	-0.65			Süduganda, Süd-Uganda, Sud de l'Ouganda
10576	Région de l'Ouganda		-93.54406	31.280462			Toro
10577	Région de l'Ouganda		31.716667	1.666667			Bunyoro
10578	Région de l'Ouganda		29.192844	-2.96512			Buganda
10579	Région de l'Ouganda		33.65	0.5			Busoga
10580	Région de l'Ouganda		77.89461	18.44636			Ankole
10581							Uranus
10582			56.471992	26.594475			Strasse von Hormus, Meerenge von Hormus, Détroit d'Ormuz, Détroit d'Hormoz, Strait of Hormuz
10583	Schweden		20.516666	65.833336			Vidsel
10584	Schweden						Bofors
10585			10.786546	52.42265			Wolfsburg
10586	Stadt auf Rügen		13.633192	54.515915			Sassnitz
10587	Schweden		13.157423	55.376244			Trelleborg
10588			14.15	46.63333			Pörtschach
10589			7.537268	46.69396			Stockhorn
10590			12.688528	55.74881			Öresund, Øresund, Oresund
10591			44	56.333332			Nischni Nowgorod, Nizhny Novgorod, Nijni Novgorod
10592			16.916707	59.833342			Ådalen, Adalen
10593			8.25601	46.9794			Pilatus, Pilate
10594			8.186384	46.728606			Oberhasli
10595	Südafrika		25.74039	-31.16725			Vlakfontein, Flakfontein
10596	Schweden		12.694512	56.046467			Helsingborg
10597			18.509444	57.499167			Gotland
10598	Région de l'Ouganda		76.845604	24.679173			Acholi
10599	Frankreich		2.104722	48.814722			Trianon
10600			28.302359	-25.729788	Silverton (Südafrika)	Silverton (Afrique du Sud)	Silverton (Sudafrica)
10602	Bantoustan de la République sudafricaine		31.445618	-27.887226			Zululand, Zululand District Municipality
10603	Bantoustan de la République sudafricaine		27.45	-32.81667			Ciskei, Ciskeï
10604	Bantoustan de la République sudafricaine		19.366667	-23.633333			Tswanaland
10605	"Bantoustan de la République sudafricaine
cf. dodis.ch/35948"		29.579167	-24.307222			Sotho du Nord, Territoire du Sotho du Nord
10606	"Bantoustan de la République sudafricaine
cf. dodis.ch/35948"						Matchanganaland
10607	"Bantoustan de la République sudafricaine
cf. dodis.ch/35948"		30.583332	-22.966667			Vendaland
10608	"Bantoustan de la République sudafricaine
cf. dodis.ch/35948"		29.579167	-24.307222			Sotho du Sud, Territoire du Sotho du Sud
10609	Township du Cap		18.531389	-33.944444			Langa
10610			18.473728	-34.35702			Cap de Bonne-Espérance, Kap der Guten Hoffnung, Cape of Good Hope
10611	Irak		44.033333	32.61667			Kerbala, Kerbela, Karbala
10612	Irak		44.333115	32.027374			Najaf, Nadschaf, Nedschef
